id_aluno;ano;genero;idade;anos_na_pm;instituicao;fase;fase_ideal;defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;defasagem_prox;inde_prox;fase_prox;var_defasagem;var_inde;risco
RA-741;2022;F;10,0;0;Pública;0,0;2,0;-2,0;6,896;Ágata;9,5;8,4;5,6;;6,3;7,417;5,0;7,3;5,2;;2,0;-2,0;6,2707;0,0;0,0;-0,6253000000000002;0
RA-741;2023;F;11,0;1;Pública;0,0;2,0;-2,0;6,2707;Ágata;9,5;6,9;4,39;5,625;5,1;7,095;5,0;4,2;6,0;;2,0;-1,0;5,0795885374;1,0;1,0;-1,1911114625999994;0
RA-742;2022;F;9,0;0;Pública;0,0;1,0;-1,0;7,097;Ametista;8,5;8,7;5,0;;7,3;7,5;5,0;8,3;6,2;;2,0;-2,0;7,024;0,0;-1,0;-0,0730000000000004;1
RA-743;2022;F;9,0;0;Pública;0,0;1,0;-1,0;6,672;Ágata;10,0;7,9;5,6;;4,8;7,5;5,0;4,8;4,8;;2,0;-2,0;6,659;0,0;-1,0;-0,0129999999999999;1
RA-743;2023;F;10,0;1;Pública;0,0;2,0;-2,0;6,659;Ágata;0,0;9,1;3,77;7,5;7,1;9,01;5,0;7,3;6,8;;2,0;-1,0;7,655745454500001;1,0;1,0;0,996745454500001;0
RA-745;2022;M;9,0;1;Privada - Parceira;0,0;1,0;-1,0;7,382;Ametista;9,0;8,5;5,6;;8,1;7,75;5,0;8,5;7,7;;2,0;-1,0;7,668366667;1,0;0,0;0,28636666700000024;0
RA-745;2023;M;10,0;2;Privada - Apadrinhamento;1,0;2,0;-1,0;7,668366667;Ametista;9,5;9,3;3,77;8,125;7,0;8,893333333;5,0;5,7;8,2;;3,0;0,0;8,6102;2,0;1,0;0,9418333330000008;0
RA-746;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,656;Ametista;8,0;9,1;5,6;;7,2;7,417;10,0;7,7;6,7;;2,0;0,0;6,517166667;1,0;0,0;-1,138833333;0
RA-746;2023;M;9,0;1;Pública;1,0;1,0;0,0;6,517166667;Ágata;0,0;8,0;3,77;6,875;7,2;7,113333333;10,0;6,0;8,3;;3,0;0,0;7,903311111100001;2,0;0,0;1,386144444100001;0
RA-747;2022;F;11,0;0;Pública;0,0;2,0;-2,0;7,676;Ametista;10,0;7,6;7,5;;8,8;7,917;5,0;8,2;9,4;;2,0;-1,0;6,026366667;1,0;1,0;-1,6496333330000006;0
RA-747;2023;F;11,0;1;Pública;1,0;2,0;-1,0;6,026366667;Ágata;10,0;8,0;3,14;6,041666667;3,1;6,94;5,0;1,2;5,0;;3,0;-2,0;5,8450809523;1,0;-1,0;-0,18128571469999955;1
RA-748;2022;M;9,0;1;Pública;0,0;1,0;-1,0;8,084;Topázio;10,0;9,0;7,5;;9,1;8,25;5,0;9,6;8,6;;2,0;-2,0;8,7142;0,0;-1,0;0,6302000000000003;1
RA-748;2023;M;10,0;2;Pública;0,0;2,0;-2,0;8,7142;Topázio;9,5;9,7;7,52;7,5;9,1;10,01;5,0;9,0;9,2;;2,0;-1,0;8,2272;1,0;1,0;-0,4870000000000001;0
RA-749;2022;M;9,0;0;Pública;0,0;1,0;-1,0;7,484;Ametista;9,5;7,7;7,5;;8,8;7,25;5,0;9,5;8,1;;2,0;-1,0;7,7597;0,0;0,0;0,2756999999999996;0
RA-749;2023;M;9,0;1;Pública;0,0;1,0;-1,0;7,7597;Ametista;10,0;9,0;7,52;5,625;7,3;8,425;5,0;7,3;7,3;;2,0;-2,0;8,3373184211;0,0;-1,0;0,5776184211000013;1
RA-750;2022;M;10,0;3;Pública;0,0;2,0;-2,0;6,344;Ágata;9,5;8,9;4,4;;6,8;5,167;5,0;7,1;6,4;;2,0;-2,0;5,6857;0,0;0,0;-0,6583000000000006;0
RA-750;2023;M;11,0;4;Pública;0,0;2,0;-2,0;5,6857;Quartzo;9,5;7,7;3,14;4,375;3,4;6,32;5,0;3,3;3,5;;2,0;-2,0;4,542230369;1,0;0,0;-1,1434696309999994;0
RA-752;2022;F;11,0;0;Pública;0,0;2,0;-2,0;8,197;Topázio;10,0;9,0;7,5;;9,5;8,417;5,0;9,6;9,4;;2,0;-1,0;8,073825;1,0;1,0;-0,12317499999999981;0
RA-752;2023;F;11,0;1;Pública;1,0;2,0;-1,0;8,073825;Topázio;9,5;9,9;7,52;7,65625;6,4;9,23;5,0;4,8;8,0;;3,0;-1,0;6,57279265;2,0;0,0;-1,5010323499999991;0
RA-753;2022;F;8,0;0;Pública;0,0;0,0;0,0;8,481;Topázio;9,5;8,6;7,5;;9,1;8,417;10,0;9,4;8,8;;2,0;-1,0;8,6672;0,0;-1,0;0,18619999999999948;1
RA-753;2023;F;9,0;1;Pública;0,0;1,0;-1,0;8,6672;Topázio;9,0;9,9;7,52;7,5;9,0;9,925;5,0;9,0;9,0;;2,0;-1,0;8,2450571429;1,0;0,0;-0,422142857099999;0
RA-754;2022;M;9,0;0;Pública;0,0;1,0;-1,0;6,602;Ágata;10,0;5,8;4,4;;7,9;6,917;5,0;7,8;8,1;;2,0;-2,0;6,0537;0,0;-1,0;-0,5483000000000002;1
RA-754;2023;M;10,0;1;Pública;0,0;2,0;-2,0;6,0537;Ágata;9,5;6,1;2,52;6,875;5,6;6,67;5,0;5,7;5,4;;2,0;-2,0;5,6127;0,0;0,0;-0,44099999999999984;0
RA-755;2022;M;8,0;0;Pública;0,0;0,0;0,0;8,566;Topázio;9,5;9,2;6,9;;9,5;8,083;10,0;9,8;9,3;;2,0;-1,0;8,7442;0,0;-1,0;0,17819999999999858;1
RA-755;2023;M;9,0;1;Pública;0,0;1,0;-1,0;8,7442;Topázio;10,0;9,5;7,52;7,5;9,2;10,01;5,0;9,2;9,2;;2,0;-1,0;8,925450000000001;1,0;0,0;0,18125000000000213;0
RA-756;2022;M;9,0;0;Pública;0,0;1,0;-1,0;6,976;Ágata;10,0;7,9;7,5;;5,7;7,25;5,0;5,6;5,8;;2,0;-2,0;7,0927;0,0;-1,0;0,1166999999999998;1
RA-756;2023;M;10,0;1;Pública;0,0;2,0;-2,0;7,0927;Ametista;10,0;8,7;7,52;5,625;6,1;6,59;5,0;5,4;6,8;;2,0;-2,0;7,361700000000001;0,0;0,0;0,269000000000001;0
RA-757;2022;F;9,0;0;Pública;0,0;1,0;-1,0;8,26;Topázio;9,5;9,3;7,5;;9,7;8,5;5,0;9,9;9,6;;2,0;-2,0;8,6742;0,0;-1,0;0,414200000000001;1
RA-757;2023;F;10,0;1;Pública;0,0;2,0;-2,0;8,6742;Topázio;9,0;9,6;7,52;7,5;9,3;10,01;5,0;9,5;9,0;;2,0;-1,0;7,938842857200001;1,0;1,0;-0,7353571427999999;0
RA-76;2022;F;15,0;5;Privada - Parceira;5,0;5,0;0,0;9,105;Topázio;10,0;9,1;8,1;;8,7;9,292;10,0;9,3;8,3;8,4;4,0;2,0;;7,0;2,0;;0
RA-76;2023;F;15,0;6;Privada - Bolsa 100%;7,0;5,0;2,0;;;10,0;;2,52;;;;10,0;;;;;2,0;8,152033333333334;7,0;0,0;;0
RA-760;2022;M;11,0;1;Pública;0,0;2,0;-2,0;8,172;Topázio;9,0;9,2;7,5;;8,8;8,917;5,0;9,3;8,2;;2,0;-1,0;6,548333333;2,0;1,0;-1,6236666670000002;0
RA-760;2023;M;12,0;2;Pública;2,0;3,0;-1,0;6,548333333;Ágata;0,0;8,8;7,52;7,083333333;6,3;7,84;5,0;5,8;6,8;;3,0;0,0;6,942581818200001;3,0;1,0;0,39424848520000033;0
RA-761;2022;M;9,0;0;Pública;0,0;1,0;-1,0;8,06;Topázio;10,0;9,4;7,5;;8,2;8,25;5,0;8,8;7,5;;2,0;-1,0;8,219533333;1,0;0,0;0,15953333299999883;0
RA-761;2023;M;10,0;1;Pública;1,0;2,0;-1,0;8,219533333;Topázio;9,0;9,7;7,52;8,333333333;8,4;8,12;5,0;8,7;8,0;;3,0;0,0;8,174593939300001;2,0;1,0;-0,04493939369999822;0
RA-762;2022;M;12,0;0;Pública;0,0;3,0;-3,0;7,28;Ametista;10,0;9,7;7,5;;6,7;7,083;2,5;7,3;6,0;;2,0;-2,0;7,09945;1,0;1,0;-0,1805500000000002;0
RA-762;2023;M;13,0;1;Pública;1,0;3,0;-2,0;7,09945;Ametista;10,0;9,1;3,14;7,8125;5,8;7,67;5,0;6,2;5,3;;3,0;-2,0;5,9677326087;2,0;0,0;-1,1317173912999996;0
RA-763;2022;F;10,0;1;Pública;0,0;2,0;-2,0;7,402;Ametista;9,5;9,7;7,5;;6,5;7,167;5,0;6,3;6,7;;2,0;-2,0;6,7215;0,0;0,0;-0,6805000000000003;0
RA-763;2023;F;10,0;2;Pública;0,0;2,0;-2,0;6,7215;Ágata;0,0;9,2;3,14;6,875;7,9;9,0;5,0;7,8;8,0;;2,0;-1,0;6,984760606;1,0;1,0;0,26326060600000023;0
RA-764;2022;M;8,0;0;Pública;0,0;0,0;0,0;8,004;Ametista;9,0;8,8;7,5;;7,5;7,667;10,0;7,2;7,8;;2,0;0,0;7,682125;1,0;0,0;-0,32187499999999947;0
RA-764;2023;M;9,0;1;Pública;1,0;1,0;0,0;7,682125;Ametista;0,0;9,2;7,52;8,28125;7,8;8,56;10,0;6,0;9,5;;3,0;0,0;7,838370289900001;2,0;0,0;0,15624528990000108;0
RA-766;2022;F;11,0;2;Pública;0,0;2,0;-2,0;8,185;Topázio;10,0;9,5;7,5;;8,7;8,333;5,0;8,5;8,8;;2,0;-1,0;8,008408333;1,0;1,0;-0,17659166700000029;0
RA-767;2022;M;10,0;1;Pública;0,0;2,0;-2,0;7,511;Ametista;9,5;9,0;7,5;;7,0;7,583;5,0;7,3;6,7;;2,0;-1,0;7,3807;1,0;1,0;-0,13030000000000008;0
RA-767;2023;M;11,0;2;Pública;1,0;2,0;-1,0;7,3807;Ametista;10,0;8,3;7,52;7,291666667;6,3;7,446666667;5,0;6,5;6,0;;3,0;-2,0;8,131890476200002;1,0;-1,0;0,7511904762000023;1
RA-768;2022;F;10,0;1;Pública;0,0;2,0;-2,0;7,646;Ametista;9,0;10,0;7,5;;7,1;7,583;5,0;7,0;7,2;;2,0;-2,0;8,4042;0,0;0,0;0,7581999999999995;0
RA-768;2023;F;11,0;2;Pública;0,0;2,0;-2,0;8,4042;Topázio;10,0;9,1;7,52;7,5;7,9;10,01;5,0;8,0;7,8;;2,0;-1,0;7,0345379447;1,0;1,0;-1,3696620552999992;0
RA-769;2022;F;9,0;0;Pública;0,0;1,0;-1,0;7,598;Ametista;10,0;7,5;7,5;;7,9;8,5;5,0;9,6;6,2;;2,0;-2,0;7,85345;0,0;-1,0;0,25544999999999973;1
RA-769;2023;F;10,0;1;Pública;0,0;2,0;-2,0;7,85345;Ametista;10,0;9,3;3,77;7,8125;8,0;8,675;5,0;8,2;7,8;;2,0;-1,0;7,099342857200002;1,0;1,0;-0,7541071427999979;0
RA-770;2022;M;7,0;0;Pública;0,0;0,0;0,0;8,143;Topázio;9,5;8,9;7,5;;8,3;7,333;10,0;8,5;8,1;;2,0;0,0;6,6785;0,0;0,0;-1,464500000000001;0
RA-770;2023;M;8,0;1;Pública;0,0;0,0;0,0;6,6785;Ágata;0,0;8,3;3,77;6,875;5,9;8,92;10,0;6,0;5,7;;2,0;-1,0;7,3057112782;0,0;-1,0;0,6272112782000008;1
RA-771;2022;F;7,0;0;Pública;0,0;0,0;0,0;7,873;Ametista;10,0;8,3;7,5;;7,0;7,5;10,0;7,2;6,9;;2,0;0,0;7,056;0,0;0,0;-0,8170000000000002;0
RA-771;2023;F;7,0;1;Pública;0,0;0,0;0,0;7,056;Ametista;0,0;8,8;3,14;6,25;8,2;8,585;10,0;8,2;8,2;;2,0;-1,0;6,066009523800001;0,0;-1,0;-0,9899904761999991;1
RA-772;2022;M;11,0;1;Pública;0,0;2,0;-2,0;6,994;Ágata;9,0;5,4;7,5;;9,2;7,25;5,0;9,3;9,2;;2,0;-2,0;5,930166667;1,0;0,0;-1,0638333329999998;0
RA-773;2022;F;9,0;0;Pública;0,0;1,0;-1,0;6,922;Ágata;10,0;6,8;5,0;;8,1;7,083;5,0;9,3;6,8;;2,0;-1,0;6,9287;0,0;0,0;0,006700000000000372;0
RA-773;2023;F;9,0;1;Pública;0,0;1,0;-1,0;6,9287;Ágata;10,0;7,5;2,52;5,625;7,9;7,67;5,0;8,0;7,8;;2,0;-2,0;6,566200000000001;0,0;-1,0;-0,36249999999999893;1
RA-774;2022;F;8,0;0;Pública;0,0;0,0;0,0;7,587;Ametista;10,0;7,8;7,5;;6,1;7,417;10,0;7,8;4,4;;2,0;-1,0;5,852;0,0;-1,0;-1,7349999999999994;1
RA-774;2023;F;9,0;1;Pública;0,0;1,0;-1,0;5,852;Quartzo;0,0;9,5;3,14;5,0;6,9;6,34;5,0;7,7;6,0;;2,0;-1,0;5,685771428600001;0,0;0,0;-0,16622857139999958;0
RA-776;2022;F;9,0;0;Pública;0,0;1,0;-1,0;3,898;Quartzo;0,0;4,3;4,4;;1,7;6,333;5,0;0,0;3,3;;2,0;-1,0;5,567916667;1,0;0,0;1,6699166670000003;0
RA-776;2023;F;10,0;1;Privada - Apadrinhamento;1,0;2,0;-1,0;5,567916667;Quartzo;0,0;7,0;7,52;7,8125;3,5;7,223333333;5,0;4,2;2,7;;3,0;-1,0;5,178509523800001;1,0;0,0;-0,3894071431999997;0
RA-777;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,096;Ametista;8,0;7,7;7,5;;5,3;7,0;10,0;6,5;4,0;;2,0;0,0;7,468125;1,0;0,0;0,3721249999999996;0
RA-777;2023;F;9,0;1;Pública;1,0;1,0;0,0;7,468125;Ametista;0,0;9,3;7,52;8,28125;6,3;8,84;10,0;5,3;7,3;;3,0;0,0;7,563515408100001;2,0;0,0;0,09539040810000099;0
RA-778;2022;F;9,0;1;Pública;0,0;1,0;-1,0;7,432;Ametista;10,0;6,7;7,5;;7,1;8,833;5,0;6,0;8,2;;2,0;-1,0;7,926825;1,0;0,0;0,4948249999999996;0
RA-778;2023;F;10,0;2;Pública;1,0;2,0;-1,0;7,926825;Ametista;8,5;7,9;7,52;8,90625;8,2;8,62;5,0;7,3;9,0;;3,0;0,0;8,0754139589;2,0;1,0;0,14858895890000046;0
RA-78;2022;M;17,0;4;Privada - Parceira;5,0;7,0;-2,0;7,04;Ametista;8,3;6,6;5,6;;7,2;8,0;5,0;8,7;5,7;7,3;4,0;-2,0;6,434625;6,0;0,0;-0,6053750000000004;0
RA-78;2023;F;18,0;5;Privada - Apadrinhamento;6,0;8,0;-2,0;6,434625;Ágata;0,0;7,7;6,26;8,28125;6,7;8,0025;5,0;8,5;4,8;6,8;4,0;0,0;8,1780308688;7,0;2,0;1,743405868800001;0
RA-780;2022;F;9,0;0;Pública;0,0;1,0;-1,0;6,955;Ágata;8,0;7,6;7,5;;6,9;7,167;5,0;6,3;7,5;;2,0;-2,0;7,7842;0,0;-1,0;0,8292000000000002;1
RA-780;2023;F;10,0;1;Pública;0,0;2,0;-2,0;7,7842;Ametista;9,5;8,8;3,14;8,75;8,3;8,675;5,0;8,0;8,5;;2,0;-1,0;7,7430333333;1,0;1,0;-0,041166666700000576;0
RA-781;2022;F;9,0;1;Pública;0,0;1,0;-1,0;7,786;Ametista;10,0;8,9;7,5;;8,3;7,75;5,0;8,0;8,5;;2,0;-1,0;8,209283333;1,0;0,0;0,42328333300000054;0
RA-781;2023;F;10,0;2;Pública;1,0;2,0;-1,0;8,209283333;Topázio;7,5;9,8;7,52;8,4375;7,9;9,116666667;5,0;7,0;8,8;;3,0;0,0;8,496283333400001;2,0;1,0;0,28700000040000084;0
RA-782;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,485;Ametista;9,5;8,4;7,5;;6,0;7,0;10,0;5,7;6,3;;2,0;-1,0;7,6812;0,0;-1,0;0,19619999999999926;1
RA-782;2023;M;9,0;1;Pública;0,0;1,0;-1,0;7,6812;Ametista;8,5;9,8;2,52;7,5;7,5;9,345;5,0;8,3;6,7;;2,0;0,0;8,1896285714;1,0;1,0;0,5084285714000005;0
RA-783;2022;M;8,0;1;Pública;0,0;0,0;0,0;6,996;Ágata;9,5;5,8;7,5;;6,0;6,917;10,0;4,7;7,3;;2,0;-1,0;7,2922;0,0;-1,0;0,2961999999999998;1
RA-784;2022;M;9,0;0;Pública;0,0;1,0;-1,0;8,34;Topázio;9,5;10,0;7,5;;8,2;9,25;5,0;7,8;8,5;;2,0;-1,0;8,171366667;1,0;0,0;-0,16863333300000072;0
RA-784;2023;F;10,0;1;Pública;1,0;2,0;-1,0;8,171366667;Topázio;10,0;9,5;7,52;8,125;7,3;8,783333333;5,0;6,5;8,0;;3,0;0,0;8,8857454545;2,0;1,0;0,7143787875000012;0
RA-785;2022;F;9,0;0;Pública;0,0;1,0;-1,0;7,642;Ametista;9,0;8,6;7,5;;8,4;7,667;5,0;8,8;8,0;;2,0;-1,0;8,137866667;1,0;0,0;0,4958666670000005;0
RA-785;2023;F;10,0;1;Pública;1,0;2,0;-1,0;8,137866667;Topázio;9,0;8,5;7,52;7,916666667;8,8;8,67;5,0;8,2;9,4;;3,0;0,0;9,1548666666;2,0;1,0;1,0169999995999994;0
RA-787;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,205;Ametista;8,5;9,5;7,5;;3,4;7,25;10,0;4,2;2,7;;2,0;-1,0;7,5227;0,0;-1,0;0,3177000000000003;1
RA-787;2023;M;9,0;1;Pública;0,0;1,0;-1,0;7,5227;Ametista;9,0;9,8;7,52;5,625;5,9;8,34;5,0;6,0;5,8;;2,0;-1,0;7,73495;0,0;0,0;0,21225000000000005;0
RA-788;2022;M;8,0;1;Privada - Parceira;0,0;0,0;0,0;8,264;Topázio;10,0;9,3;5,6;;8,0;8,667;10,0;7,8;8,2;;2,0;0,0;7,806091667;1,0;0,0;-0,4579083329999998;0
RA-788;2023;M;9,0;2;Pública;1,0;1,0;0,0;7,806091667;Ametista;7,9;9,8;2,52;7,65625;6,9;8,283333333;10,0;6,0;7,8;;3,0;0,0;7,9221068268;2,0;0,0;0,11601515980000077;0
RA-789;2022;F;7,0;0;Pública;0,0;0,0;0,0;7,405;Ametista;9,0;9,4;7,5;;4,2;7,417;10,0;3,7;4,7;;2,0;0,0;7,974;0,0;0,0;0,569;0
RA-789;2023;F;8,0;1;Pública;0,0;0,0;0,0;7,974;Ametista;0,0;9,5;7,52;7,5;7,9;10,01;10,0;8,5;7,2;;2,0;0,0;8,0443904763;1,0;0,0;0,07039047630000006;0
RA-79;2022;F;16,0;4;Privada - Parceira;5,0;6,0;-1,0;6,847;Ágata;5,4;6,3;5,6;;8,9;7,292;5,0;9,5;7,7;9,5;4,0;-1,0;6,635883333;6,0;0,0;-0,21111666700000065;0
RA-790;2022;F;11,0;0;Pública;0,0;2,0;-2,0;7,504;Ametista;9,0;8,9;7,5;;7,8;7,417;5,0;8,5;7,2;;2,0;-2,0;6,707666667;1,0;0,0;-0,7963333329999998;0
RA-790;2023;M;12,0;1;Pública;1,0;3,0;-2,0;6,707666667;Ágata;0,0;8,1;7,52;7,083333333;7,4;8,286666667;5,0;7,2;7,5;;3,0;-1,0;6,8089355072;2,0;1,0;0,10126884020000038;0
RA-791;2022;F;11,0;0;Pública;0,0;2,0;-2,0;7,507;Ametista;9,5;8,7;7,5;;6,5;8,5;5,0;6,3;6,7;;2,0;-2,0;6,247916667;1,0;0,0;-1,2590833329999995;0
RA-792;2022;F;9,0;0;Pública;0,0;1,0;-1,0;7,025;Ágata;9,5;8,0;7,5;;6,2;7,167;5,0;6,5;5,8;;2,0;-2,0;7,6267;0,0;-1,0;0,6016999999999992;1
RA-792;2023;F;10,0;1;Pública;0,0;2,0;-2,0;7,6267;Ametista;9,0;7,7;7,52;6,875;7,2;9,085;5,0;6,8;7,5;;2,0;-1,0;6,036012253;1,0;1,0;-1,5906877469999996;0
RA-794;2022;F;8,0;0;Pública;0,0;0,0;0,0;7,335;Ametista;9,5;8,9;7,5;;4,1;7,333;10,0;3,7;4,5;;2,0;-1,0;7,9842;0,0;-1,0;0,6492000000000004;1
RA-794;2023;F;9,0;1;Pública;0,0;1,0;-1,0;7,9842;Ametista;9,0;9,2;7,52;7,5;6,2;10,01;5,0;5,2;7,2;;2,0;0,0;7,145652380900001;1,0;1,0;-0,838547619099999;0
RA-795;2022;F;8,0;0;Pública;0,0;0,0;0,0;8,064;Topázio;9,0;9,7;7,5;;7,3;7,333;10,0;8,0;6,5;;2,0;-1,0;8,4642;0,0;-1,0;0,4001999999999999;1
RA-795;2023;F;9,0;1;Pública;0,0;1,0;-1,0;8,4642;Topázio;9,0;9,6;7,52;7,5;8,2;10,01;5,0;8,7;7,7;;2,0;-1,0;8,441414285700002;1,0;0,0;-0,02278571429999765;0
RA-796;2022;F;10,0;0;Pública;0,0;2,0;-2,0;7,232;Ametista;9,5;9,3;7,5;;5,4;7,667;5,0;5,8;5,0;;2,0;-1,0;7,462866667;1,0;1,0;0,23086666699999991;0
RA-796;2023;F;11,0;1;Pública;1,0;2,0;-1,0;7,462866667;Ametista;9,0;9,8;6,27;7,083333333;5,5;8,336666667;5,0;5,0;6,0;;3,0;-1,0;7,052457703200001;2,0;0,0;-0,41040896379999925;0
RA-797;2022;M;10,0;1;Pública;0,0;2,0;-2,0;7,217;Ametista;9,0;8,5;7,5;;7,3;7,5;5,0;8,2;6,5;;2,0;-1,0;7,373033333;1,0;1,0;0,15603333300000077;0
RA-797;2023;M;11,0;2;Pública;1,0;2,0;-1,0;7,373033333;Ametista;8,5;8,6;7,52;6,041666667;7,5;7,233333333;5,0;7,0;8,0;;3,0;-1,0;6,597315151500001;2,0;0,0;-0,7757181814999994;0
RA-798;2022;M;10,0;0;Pública;0,0;2,0;-2,0;7,049;Ametista;8,0;8,3;7,5;;6,3;7,667;5,0;7,0;5,7;;2,0;-1,0;7,018033333;1,0;1,0;-0,030966667000000392;0
RA-798;2023;M;11,0;1;Privada - Apadrinhamento;1,0;2,0;-1,0;7,018033333;Ametista;9,0;8,1;7,52;6,458333333;6,1;6,95;5,0;4,3;7,8;;3,0;-1,0;4,6743653679;2,0;0,0;-2,3436679651;0
RA-799;2022;F;10,0;0;Pública;0,0;2,0;-2,0;7,676;Ametista;8,0;9,6;7,5;;7,8;7,917;5,0;8,5;7,2;;2,0;-1,0;8,061533333;1,0;1,0;0,3855333329999997;0
RA-799;2023;F;10,0;1;Pública;1,0;2,0;-1,0;8,061533333;Topázio;9,5;9,6;5,64;8,333333333;8,3;8,17;5,0;7,8;8,8;;3,0;0,0;7,702648484900001;2,0;1,0;-0,3588848480999989;0
RA-80;2022;F;16,0;5;Privada - Parceira;5,0;6,0;-1,0;7,29;Ametista;9,2;8,3;5,0;;7,1;7,625;5,0;6,5;7,7;7,3;4,0;-1,0;7,252275;6,0;0,0;-0,03772500000000001;0
RA-80;2023;F;17,0;6;Privada - Apadrinhamento;6,0;7,0;-1,0;7,252275;Ametista;8,3;8,4;6,89;7,96875;6,3;7,465;5,0;8,2;5,7;5,0;4,0;0,0;8,131659175733333;7,0;1,0;0,8793841757333327;0
RA-801;2022;M;9,0;0;Pública;0,0;1,0;-1,0;6,644;Ágata;7,0;6,6;7,5;;6,8;7,5;5,0;7,2;6,3;;2,0;0,0;6,8735;1,0;1,0;0,22949999999999982;0
RA-801;2023;M;9,0;1;Pública;1,0;1,0;0,0;6,8735;Ágata;0,0;7,5;7,52;6,875;7,6;7,12;10,0;6,8;8,3;;3,0;-1,0;6,6752;1,0;-1,0;-0,1982999999999997;1
RA-802;2022;M;9,0;1;Pública;0,0;1,0;-1,0;7,831;Ametista;9,0;9,0;7,5;;8,3;8,333;5,0;9,0;7,5;;2,0;-1,0;8,126866667;1,0;0,0;0,2958666669999994;0
RA-802;2023;M;10,0;2;Pública;1,0;2,0;-1,0;8,126866667;Topázio;8,0;9,3;7,52;8,333333333;9,4;7,506666667;5,0;9,3;9,5;;3,0;0,0;7,831797402499999;2,0;1,0;-0,29506926450000126;0
RA-804;2022;M;10,0;0;Pública;0,0;2,0;-2,0;6,848;Ágata;10,0;8,4;6,3;;4,8;7,667;5,0;5,5;4,0;;2,0;-1,0;7,2352;1,0;1,0;0,3872;0
RA-805;2022;M;8,0;1;Pública;0,0;0,0;0,0;8,279;Topázio;9,5;9,0;7,5;;8,8;7,333;10,0;8,7;8,9;;2,0;-1,0;6,492;0,0;-1,0;-1,787;1
RA-805;2023;M;9,0;2;Pública;0,0;1,0;-1,0;6,492;Ágata;0,0;9,1;7,52;6,25;6,8;7,175;5,0;6,8;6,8;;2,0;-1,0;6,9375869048;1,0;0,0;0,44558690479999985;0
RA-806;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,561;Ametista;9,5;7,3;7,5;;6,6;7,917;10,0;5,0;8,2;;2,0;-1,0;7,2937;0,0;-1,0;-0,26729999999999965;1
RA-806;2023;M;9,0;1;Pública;0,0;1,0;-1,0;7,2937;Ametista;8,5;8,3;6,27;6,875;7,8;7,095;5,0;7,8;7,7;;2,0;-1,0;6,972777380900001;1,0;0,0;-0,3209226190999992;0
RA-807;2022;M;8,0;0;Pública;0,0;0,0;0,0;8,121;Topázio;9,5;8,7;6,3;;9,0;7,5;10,0;9,5;8,6;;2,0;-1,0;7,8632;0,0;-1,0;-0,2578000000000005;1
RA-807;2023;M;9,0;1;Pública;0,0;1,0;-1,0;7,8632;Ametista;9,5;9,1;7,52;6,25;8,0;8,08;5,0;8,3;7,7;;2,0;0,0;7,797628571400001;1,0;1,0;-0,06557142859999932;0
RA-808;2022;M;8,0;0;Pública;0,0;0,0;0,0;8,361;Topázio;10,0;9,1;6,3;;9,3;8,0;10,0;9,7;8,8;;2,0;-1,0;8,1932;0,0;-1,0;-0,1678000000000015;1
RA-808;2023;M;9,0;1;Pública;0,0;1,0;-1,0;8,1932;Topázio;10,0;10,0;2,52;7,5;8,7;9,755;5,0;8,7;8,7;;2,0;0,0;8,7897;1,0;1,0;0,5965000000000007;0
RA-81;2022;F;14,0;5;Privada - Parceira;5,0;4,0;1,0;7,675;Ametista;9,2;9,2;5,0;;6,0;7,458;10,0;5,5;5,2;7,3;4,0;0,0;7,45425;5,0;-1,0;-0,22074999999999978;0
RA-81;2023;F;15,0;6;Privada - Apadrinhamento;5,0;5,0;0,0;7,45425;Ametista;9,6;8,8;2,52;7,8125;6,3;7,2125;10,0;8,7;4,7;5,5;4,0;0,0;8,256566666666668;6,0;0,0;0,8023166666666679;0
RA-810;2022;M;8,0;1;Pública;0,0;0,0;0,0;7,887;Ametista;8,5;9,1;5,0;;9,6;7,25;10,0;9,7;9,5;;2,0;0,0;7,782866667;1,0;0,0;-0,10413333299999916;0
RA-810;2023;M;9,0;2;Pública;1,0;1,0;0,0;7,782866667;Ametista;8,0;8,5;7,52;5,833333333;6,9;7,836666667;10,0;6,3;7,5;;3,0;-1,0;7,704770175400001;1,0;-1,0;-0,07809649159999932;1
RA-812;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,497;Ametista;9,0;8,1;5,6;;7,4;7,333;10,0;8,3;6,6;;2,0;0,0;8,0357;0,0;0,0;0,5387000000000004;0
RA-813;2022;M;8,0;0;Pública;0,0;0,0;0,0;7,093;Ametista;9,5;6,5;6,9;;6,0;7,417;10,0;6,7;5,3;;2,0;0,0;7,5867;1,0;0,0;0,49370000000000047;0
RA-814;2022;M;9,0;0;Pública;0,0;1,0;-1,0;7,592;Ametista;8,9;9,0;6,9;;7,5;8,417;5,0;7,8;7,2;;2,0;-1,0;8,367866667;1,0;0,0;0,7758666669999998;0
